season,round,url,raceName,circuitID,CircuitName,Locality,country,eventDate
2012,11,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2012-07-29
2012,12,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2012-09-02
2012,13,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2012-09-09
2012,14,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2012-09-23
2012,15,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2012-10-07
2012,16,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,Korean Grand Prix,yeongam,Korean International Circuit,Yeongam County,Korea,2012-10-14
2012,17,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,Indian Grand Prix,buddh,Buddh International Circuit,Uttar Pradesh,India,2012-10-28
2012,18,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2012-11-04
2012,19,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2012-11-18
2012,20,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2012-11-25
2013,1,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2013-03-17
2013,2,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2013-03-24
2013,3,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2013-04-14
2013,4,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2013-04-21
2013,5,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2013-05-12
2013,6,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2013-05-26
2013,7,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2013-06-09
2013,8,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2013-06-30
2013,9,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,German Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,2013-07-07
2013,10,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2013-07-28
2013,11,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2013-08-25
2013,12,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2013-09-08
2013,13,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2013-09-22
2013,14,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,Korean Grand Prix,yeongam,Korean International Circuit,Yeongam County,Korea,2013-10-06
2013,15,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2013-10-13
2013,16,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,Indian Grand Prix,buddh,Buddh International Circuit,Uttar Pradesh,India,2013-10-27
2013,17,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2013-11-03
2013,18,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2013-11-17
2013,19,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2013-11-24
2014,1,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2014-03-16
2014,2,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2014-03-30
2014,3,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2014-04-06
2014,4,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2014-04-20
2014,5,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2014-05-11
2014,6,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2014-05-25
2014,7,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2014-06-08
2014,8,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2014-06-22
2014,9,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2014-07-06
2014,10,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2014-07-20
2014,11,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2014-07-27
2014,12,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2014-08-24
2014,13,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2014-09-07
2014,14,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2014-09-21
2014,15,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2014-10-05
2014,16,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2014-10-12
2014,17,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2014-11-02
2014,18,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2014-11-09
2014,19,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2014-11-23
2015,1,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2015-03-15
2015,2,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2015-03-29
2015,3,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2015-04-12
2015,4,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2015-04-19
2015,5,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2015-05-10
2015,6,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2015-05-24
2015,7,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2015-06-07
2015,8,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2015-06-21
2015,9,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2015-07-05
2015,10,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2015-07-26
2015,11,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2015-08-23
2015,12,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2015-09-06
2015,13,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2015-09-20
2015,14,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2015-09-27
2015,15,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2015-10-11
2015,16,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2015-10-25
2015,17,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2015-11-01
2015,18,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2015-11-15
2015,19,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2015-11-29
2016,1,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2016-03-20
2016,2,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2016-04-03
2016,3,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2016-04-17
2016,4,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2016-05-01
2016,5,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2016-05-15
2016,6,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2016-05-29
2016,7,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2016-06-12
2016,8,http://en.wikipedia.org/wiki/2016_European_Grand_Prix,European Grand Prix,baku,Baku City Circuit,Baku,Azerbaijan,2016-06-19
2016,9,http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2016-07-03
2016,10,http://en.wikipedia.org/wiki/2016_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2016-07-10
2016,11,http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2016-07-24
2016,12,http://en.wikipedia.org/wiki/2016_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2016-07-31
2016,13,http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2016-08-28
2016,14,http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2016-09-04
2016,15,http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2016-09-18
2016,16,http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2016-10-02
2016,17,http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2016-10-09
2016,18,http://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2016-10-23
2016,19,http://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2016-10-30
2016,20,http://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2016-11-13
2016,21,http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2016-11-27
2017,1,http://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2017-03-26
2017,2,http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2017-04-09
2017,3,http://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2017-04-16
2017,4,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2017-04-30
2017,5,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2017-05-14
2017,6,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2017-05-28
2017,7,http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2017-06-11
2017,8,http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,Baku City Circuit,Baku,Azerbaijan,2017-06-25
2017,9,http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2017-07-09
2017,10,http://en.wikipedia.org/wiki/2017_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2017-07-16
2017,11,http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2017-07-30
2017,12,http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2017-08-27
2017,13,http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2017-09-03
2017,14,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2017-09-17
2017,15,http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,2017-10-01
2017,16,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2017-10-08
2017,17,http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2017-10-22
2017,18,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2017-10-29
2017,19,http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12
2017,20,http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26
2018,1,http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25
2018,2,http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08
2018,3,http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2018-04-15
2018,4,http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,Baku City Circuit,Baku,Azerbaijan,2018-04-29
2018,5,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13
2018,6,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27
2018,7,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10
2018,8,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,French Grand Prix,ricard,Circuit Paul Ricard,Le Castellet,France,2018-06-24
2018,9,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2018-07-01
2018,10,http://en.wikipedia.org/wiki/2018_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2018-07-08
2018,11,http://en.wikipedia.org/wiki/2018_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2018-07-22
2018,12,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2018-07-29
2018,13,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2018-08-26
2018,14,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2018-09-02
2018,15,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2018-09-16
2018,16,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2018-09-30
2018,17,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2018-10-07
2018,18,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2018-10-21
2018,19,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2018-10-28
2018,20,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2018-11-11
2018,21,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2018-11-25
2019,1,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,2019-03-17
2019,2,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2019-03-31
2019,3,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,Shanghai International Circuit,Shanghai,China,2019-04-14
2019,4,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,Baku City Circuit,Baku,Azerbaijan,2019-04-28
2019,5,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2019-05-12
2019,6,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,Monaco Grand Prix,monaco,Circuit de Monaco,Monte-Carlo,Monaco,2019-05-26
2019,7,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,2019-06-09
2019,8,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,French Grand Prix,ricard,Circuit Paul Ricard,Le Castellet,France,2019-06-23
2019,9,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2019-06-30
2019,10,http://en.wikipedia.org/wiki/2019_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2019-07-14
2019,11,http://en.wikipedia.org/wiki/2019_German_Grand_Prix,German Grand Prix,hockenheimring,Hockenheimring,Hockenheim,Germany,2019-07-28
2019,12,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2019-08-04
2019,13,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2019-09-01
2019,14,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2019-09-08
2019,15,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,2019-09-22
2019,16,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2019-09-29
2019,17,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,Suzuka Circuit,Suzuka,Japan,2019-10-13
2019,18,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2019-10-27
2019,19,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,United States Grand Prix,americas,Circuit of the Americas,Austin,USA,2019-11-03
2019,20,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,2019-11-17
2019,21,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2019-12-01
2020,1,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2020-07-05
2020,2,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,Styrian Grand Prix,red_bull_ring,Red Bull Ring,Spielberg,Austria,2020-07-12
2020,3,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,Hungaroring,Budapest,Hungary,2020-07-19
2020,4,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,British Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2020-08-02
2020,5,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,70th Anniversary Grand Prix,silverstone,Silverstone Circuit,Silverstone,UK,2020-08-09
2020,6,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2020-08-16
2020,7,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,2020-08-30
2020,8,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,2020-09-06
2020,9,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,Tuscan Grand Prix,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,2020-09-13
2020,10,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,Russian Grand Prix,sochi,Sochi Autodrom,Sochi,Russia,2020-09-27
2020,11,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,Eifel Grand Prix,nurburgring,Nürburgring,Nürburg,Germany,2020-10-11
2020,12,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,Portuguese Grand Prix,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,2020-10-25
2020,13,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,2020-11-01
2020,14,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,Istanbul Park,Istanbul,Turkey,2020-11-15
2020,15,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2020-11-29
2020,16,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,Sakhir Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2020-12-06
2020,17,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,2020-12-13
2021,1,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Sakhir,Bahrain,2021-03-28
2021,2,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,2021-04-18
